material,bandgap
LiSmAu2,0.0
LiSmHg2,0.0
Li2SmTl,0.0
LiSmTl2,0.0
Li3SmBi2,0.0
EuLiTl2,0.0
LiGd2Ir,0.03249999999999975
LiGdAu2,0
Li2GdTl,0.005399999999999849
Tb2LiIr,0.0
TbLiHg2,0.032399999999999984
TbLiTl2,0.0
LiDy2Os,0.06489999999999974
LiDy2Ir,0.0
LiDyHg2,0.0
Li2DyTl,0.06390000000000029
LiDyTl2,0.1717000000000004
LiHo2Os,0
LiHo2Ir,0.0
LiHo2Pt,0.0
LiHoHg2,0.15059999999999985
LiHoTl2,0.20599999999999952
Li2HoTl,0.0
LiEr2Os,0
LiEr2Ir,0.0
LiErHg2,0.03840000000000021
LiErTl2,0.0
Li2ErTl,0.11529999999999951
LiTm2Os,0
LiTm2Ir,0.0
LiTm2Pt,0.007600000000000051
LiTmTl2,0.16129999999999978
Li2TmTl,0.0
Yb2LiIr,0.16060000000000008
Yb2LiTl,0.0968
YbLiPb,0.0
YbLi2Pb,0.0
LiLu2Os,0
LiLu2Ir,0.0
LiLuPt2,0.05180000000000007
LiLuAu2,0
LiHf2Re,0.0
LiHf2Os,0.08369999999999944
LiHf2Ir,0.0
LiHfIr2,0.03560000000000052
LiHfPt2,0.0
LiTaIr2,0.0
LiAc2Ir,0
LiPaPt2,0.0
Li2HgAu,0
Li2TlAu,0
Li2PbAu,0.0
Li2BiAu,0.0
Li2TlBi,0.006599999999999717
Li2AcTl,0.0
LiAcTl2,0.12699999999999978
Li2AcPb,0
BeAlB,0.0
BeCN2,3.8512999999999993
Be4N6O19,3.5718
Mg(BeN)2,4.0657000000000005
BeSiN2,5.1459
Be(PN2)2,4.0393
Ca(BeN)2,2.3869000000000002
BeGeN2,3.3941
Sr(BeN)2,1.8494000000000002
Ba(BeN)2,1.1717
Na6Be8O11,3.6365
Na2BeO2,2.7941000000000003
BeAl2O4,6.118099999999999
Be2SiO4,5.817399999999999
Be(PO3)2,6.026
BeSO4,6.9272
K4Be3O5,3.2092
K2BeO2,2.9204
Be(GaO2)2,2.8901000000000003
Be2GeO4,3.9902999999999995
Rb2Be2O3,2.2055
SrBe3O4,4.1295
Be4TeO7,1.2806999999999995
Cs2BeO2,3.1288000000000005
Eu3BeO5,0
Na2BeF4,6.6745
K2BeF4,6.8711
Rb2BeF4,6.6663
RbBe2F5,7.0859000000000005
SrBeF4,7.5245
Cs2BeF4,6.8746
CsBeF3,6.644299999999999
CsBe2F5,7.180899999999999
BaBeF4,7.5543000000000005
BeTl2F4,4.4409
Be2TlF5,4.9163
NaBeAs,1.2793
Mg(BeP)2,0.851
Mg(BeAs)2,0.4079999999999995
BeAlRh2,0.0
BeAlIr2,0.32569999999999943
BeSiP2,1.1498
BeFe2Si,0.0
BeCo2Si,0.0
BeSiNi2,0
BeSiAs2,1.0215999999999994
ZrBeSi,0.0
BeSiRu2,0.0
BeSiRh2,0.0
HfBeSi,0.0
BeSiOs2,0
BeSiIr2,0.0
K4BeP2,1.1402
Ca(BeP)2,0.7366000000000001
BeGeP2,0.8923000000000005
Be2Te7Cl6,1.2797
K4BeAs2,0.8851000000000001
Ca(BeAs)2,0.6618999999999993
Sc2BeRu,0.05489999999999995
Ti2MnBe,0.021099999999999675
TiBeCo2,0.0
TiBeRh2,0.0
TiBeIr2,0.4537999999999993
TiBe2Ir,0.0
BeVFe2,0.03169999999999984
BeVCo2,0.0
BeVRu2,0
BeVOs2,0
BeCrRu2,0.01869999999999994
MnBe2Rh,0.0
MnBe2Ir,0.0
MnBe2Pt,0.0
Be2CoNi,0.2397999999999998
BeCo2Ge,0.0
Be2CoIr,0.03080000000000016
Be2CoPt,0.0400999999999998
Be2NiRh,0
Be2NiIr,0.0
Be2NiPt,0.0
Be2CuRu,0.0
Be2CuRh,0.15080000000000027
Ta6Be15Cu8,0.0
Be2CuIr,0
Be2CuPt,0
BeGaRh2,0.0
BeGaIr2,0.08219999999999938
BeGeAs2,0.6403000000000003
BeGeRu2,0.0
BeSnAs2,0.6936999999999998
BeNbRu2,0
TaBeRu2,0.04260000000000019
BeRu2W,0.2118000000000002
Be2RuPt,0
Be2RuAu,0.0
Be2PdRh,0.0
HfBeRh2,0
Be2RhPt,0
Be2RhAu,0.13320000000000043
Be2IrPd,0
Be2PdPt,0.0
Tm2BeOs,0.0
Be2IrPt,0.18799999999999972
Mg2B24C,2.4909
Mg(BC)2,1.0168999999999997
Mg(B6C)2,2.1397000000000004
Ca(BC)2,0.4750999999999994
Sc2BC2,0.0
Y2B3C2,0.0
YB2C,0.0
Nb3B3C,0.0
Nb7(BC)4,0
Nb7(B2C)3,0
La(BC)2,0.0
LaBC,0.0
CeB2C,0.0
Ce(BC)2,0.0
PrBC,0.0
Pr(BC)2,0.0
Nd(BC)2,0.0
Nd2BC,0
NdBC,0.0
Sm(BC)2,0.0
Gd4B3C4,0.0
Gd2B3C2,0.019199999999999662
Tb2B4C,0.038599999999999746
Tb(BC)2,0.0
TbB2C,0.0
Dy(BC)2,0.0
DyB2C,0.0
Dy5B2C5,0.0
Dy2B4C,0.0
Ho2B4C,0
HoB2C,0.0
Ho(BC)2,0.0
Er2B4C,0
Er(BC)2,0.0
TmB2C,0.0
YbB2C,0.08729999999999993
Lu3BC3,0.0
Lu4B3C4,0.0
LuB2C,0.0
ThB2C,0.0
ThBC,0.0
UBC,0.0
BNF8,2.9979
Na3BN2,1.6479
MgB9N,1.6752999999999991
Ca3(BN2)2,2.4178
Ca3BN3,0.5682
Ba3(BN2)2,2.5171
La3B2N5,1.1710000000000012
La5(BN3)2,0.0
La3(BN2)2,0.0
LaBN2,2.1727999999999996
Ce3(BN2)2,0.0
Ce15B8N25,0
Pr3(BN2)2,0.0
PrBN2,2.1062000000000003
Nd3(BN2)2,0.0
UBN,0.0
Na2B4O7,4.618
Na4B2O5,3.6854
Na3BO3,2.9455999999999998
Na2B8O13,5.4478
NaB3O5,5.2407
Na3B7O12,4.9219
NaBO2,4.1074
MgB4O7,5.7433000000000005
Mg2B2O5,5.1543
Mg3(BO3)2,5.143
Al5BO9,4.9356
Al4(B2O5)3,5.8172999999999995
BPO4,7.2565
B2S2O9,6.6762
KBO2,4.1301000000000005
K5B19O31,5.3537
K2B4O7,4.821
KB5O8,5.3412
Ca(BO2)2,6.020300000000001
Ca2B2O5,4.7085
Ca2B6O11,5.639
CaB4O7,5.6352
Ca(B3O5)2,5.8213
Ca3(BO3)2,4.8224
ScBO3,4.118
VBO3,1.8227000000000002
VBO4,2.9005
CrBO3,2.3026
MnB4O7,4.9226
Mn3(BO3)2,2.0333
Mn2BO4,0.5519000000000003
FeBO3,1.6988999999999996
Fe2B2O5,3.4246
Fe3BO5,1.0194999999999994
CoB4O7,3.1117
Co4B6O13,2.8023999999999996
Ni3(BO3)2,3.0436
Cu(BO2)2,0.0
Zn4B6O13,3.4078000000000004
ZnB4O7,4.6601
BAsO4,4.2615
B2Se2O7,3.9417999999999997
Rb2B4O7,4.594
RbBO2,3.9289
Rb5B19O31,5.2851
RbB5O8,5.9404
Sr2B2O5,4.283
Sr3(BO3)2,4.3938
Sr4B14O25,5.206200000000001
SrB8O13,5.5745000000000005
Sr(BO2)2,4.9456
YBO3,5.1669
ZrB2O5,3.7946000000000004
NbBO4,2.4711
Ag2B8O13,3.2651
Cd3(BO3)2,1.4544000000000001
CdB4O7,3.9877000000000002
Cd2B2O5,2.4657
InBO3,2.6517999999999997
SnB4O7,3.5712
CsB3O5,5.304
CsBO2,3.8457000000000003
CsB5O8,5.9417
CsB9O14,5.4514
Cs3BO3,2.4689000000000005
Ba5B4O11,3.7594000000000003
BaB4O7,5.1593
BaB8O13,5.5451
Ba(BO2)2,4.522399999999999
Ba3(BO3)2,4.1693
Ba2B2O5,3.9978
LaBO3,4.500700000000001
LaB5O9,4.4878
La4B14O27,4.1752
La26B8O51,3.4409
Ce4B14O27,0.051000000000000156
CeBO3,0.0045000000000001705
PrBO3,4.652
Pr(BO2)3,5.3949
NdBO3,5.0609
Nd(BO2)3,5.254899999999999
SmBO3,5.1718
Sm(BO2)3,5.3529
Eu(BO2)2,0.4830999999999994
EuBO3,0.0021999999999999797
Eu(BO2)3,0.0
Eu3(BO3)2,0.3684000000000003
EuB4O7,2.036500000000001
Gd(BO2)3,2.7361000000000004
Gd2B4O9,2.8237
Tb(BO2)3,5.5458
DyBO3,5.3594
Dy(BO2)3,5.6366
Ho(BO2)3,5.658700000000001
HoBO3,5.4365
ErBO3,5.131399999999999
Er3B5O12,5.3497
Er(BO2)3,5.6995000000000005
Tm(BO2)3,5.794699999999999
Tm3B5O12,5.3919
YbBO3,0.0
YbB4O7,6.996500000000001
LuBO3,5.3023
Lu(BO2)3,5.8683000000000005
HfB2O5,4.411
TaBO4,3.4514
HgB4O7,2.5834
Hg3(BO3)2,2.6125
TlB3O5,4.2226
TlB5O8,5.1834
Tl2B4O7,3.3168999999999995
TlBO2,3.0162999999999993
Tl3BO3,1.303
B10(Pb2O7)3,3.259
B4PbO7,4.208499999999999
Bi4B2O9,2.8354
Bi3B5O12,3.283
BiBO3,3.0021999999999998
Bi2B8O15,4.3762
Bi(BO2)3,3.9576
ThB2O5,4.8186
NaBF4,7.841200000000001
BSF7,4.9968
BClF6,3.3030999999999997
KBF4,7.9327
CaB2F8,8.3113
MnB2F8,6.615500000000001
RbBF4,7.737
SrB2F8,8.145199999999999
AgBF4,3.3403
AgBF5,0.0
CdB2F8,5.4624
InBF4,4.532
Sn2BF7,4.400799999999999
Sn3BF9,4.3624
Sn5BF13,4.1558
CsBF4,7.798399999999999
BaB2F8,8.043
TlBF4,5.7573
NaAlB14,1.5847999999999995
Na3B5S9,3.5062999999999995
Na3BS3,2.5782
Na2B2S5,2.5898
Na4(BSe)9,2.206
NaB9Se8,1.9422000000000001
Na2B2Se7,1.5493
Na3B5Se9,2.8213
NaBPt3,0.0
Na3B5Pt9,0.0
Mg(AlB14)2,0.7667999999999999
Mg(SiB6)2,1.9315000000000007
MgNi3B2,0.0
Mg3(Ni10B3)2,0.0
Mg2B4Ru5,0.0
Mg8BRh4,0.0
MgB4Os3,0.0
Mg10B16Ir19,0.0
MgBIr,0.0
Mg8BPt4,0.0
AlCr3B4,0.0
Al(CrB)2,0.0
Mn2AlB2,0.0
Al(FeB)2,0.0
Al(Ni3B2)4,0.022700000000000387
Al3(Ni10B3)2,0.0
AlBMo,0.0
Al3(BRu2)2,0.0
LuAlB4,0.0
Ti6Si2B,0.0
V5SiB2,0.0
Si2Ni6B,0.0
SiB2Mo5,0.0
BPS4,2.2625
K3BP2,1.6660000000000001
Mn5B2P,0.0
Fe5B2P,0.0
Rb3BP2,1.5884
Cs3BP2,1.6973
K3BS3,2.7148
KBS2,2.7676000000000003
K2B2S7,2.5119000000000002
CuBS2,1.7433999999999994
BSBr,3.6628000000000003
Rb4(BS)9,3.1228000000000002
RbBS2,2.8271
Rb3BS3,2.5462000000000002
RbBS3,2.3886999999999996
Sr3(BS3)2,2.3128999999999995
Sr(BS2)2,2.8242000000000003
Cs3BS3,2.5461
Ba(BS2)2,2.7399
Ba7B4S13,2.5225
PrBS3,2.4383000000000004
TlBS2,1.7606000000000002
Tl3B3S10,1.8863000000000003
Tl3BS3,1.4222000000000001
B2Pb2S5,1.6623999999999999
Sc7BCl12,0.0
Sc4BCl6,0.0
Zr6BCl14,0.0
Ag(BCl)6,2.6955
Cs(BCl)6,3.2599
La4B4Cl5,0.0
Pr8(BCl)7,0.0
K2B2Se7,1.6237000000000001
K4(BSe)9,2.2415000000000003
Ca5Ni15B4,0.0
Ca3Ni7B2,0.0
CaNi4B,0
Ca(Ni2B)6,0.02340000000000053
Ca3(B3Rh4)2,0.0
Ca7(B7Rh10)2,0.0
CaB2Rh3,0.0
Ca(BRh)2,0.0
Ca2B5Os3,0.005899999999999572
Ca(BIr)2,0.0
Sc2CrB6,0.0
ScCo3B2,0.0
Sc2(Ni7B2)3,0.06680000000000064
ScNiB4,0.0
Sc3B2Rh5,0.0
ScBRh3,0.0
Sc2B6Rh,0.0
ScB4Os3,0.0
ScBIr3,0.0
ScB4Ir3,0.0
Sc3TlB,0.0
Sc3BPb,0.0
Ti3Co5B2,0.0
Ti2BRh6,0.0
Ti2ReB2,0.0
VCoB3,0.0
TbVB4,0.0
HoVB4,0.0
ErVB4,0.0
YCrB4,0.15800000000000036
Ce(CrB3)2,0.0
Ho3CrB7,0.0
Er3CrB7,0.0
ErCrB4,0.0012999999999996348
Th(CrB3)2,0.0
SmMnB4,0.0
GdMnB4,0.0
Dy3MnB7,0.0
HoMnB4,0.010800000000000587
Mn(BW)2,0.0
Y(FeB)2,0.0
Y2Fe14B,0.0
Y3FeB7,0.0
Nb3(Fe10B3)2,0.0
Ce(FeB)4,0.03910000000000036
Nd2Fe14B,0.0
Nd5(FeB3)2,0.0
Nd5(FeB)18,0.0034999999999998366
SmFeB4,0.0
Gd2(FeB)7,0.007100000000000328
GdFeB4,0.03500000000000014
Tb3FeB7,0.0
Tb(FeB)2,0.0
Tb2Fe14B,0.0
Dy(FeB)2,0.0
Dy2Fe14B,0.006999999999999673
Ho2Fe14B,0.0
Ho(FeB)2,0.0
Er(FeB)2,0.0
Er2Fe14B,0.0
ErFe4B,0.0
Tm2Fe14B,0.0
Tm(FeB)2,0.0
YbFeB4,0.0
Lu(FeB)2,0.0
Lu2Fe14B,0.0
Lu2FeB6,0.0
Fe(BW)2,0.0
Th2FeB10,0.0
UFe3B2,0.0
YCo3B2,0.0
Y(CoB)2,0.0
ZrCo3B2,0.0
Nb3Co4B7,0.0
CoBMo,0.0
Co21(B3Mo)2,0.0
La(CoB)2,0.0
CeCo3B2,0.0
Ce2Co5B2,0.0
Pr(CoB)2,0.0
Pr(CoB)4,0.0
Nd2Co14B,0.0
Nd(CoB)2,0.0
Nd(CoB)4,0.0
Sm(CoB)2,0.0
Gd(Co2B)6,0.004100000000000215
Gd(CoB)2,0.007299999999999862
GdCoB4,0.025599999999999845
GdCo3B2,0.028999999999999915
Gd3Co11B4,0
TbCo3B2,0.0
Tb(CoB)2,0.0
DyCo3B2,0.0
Dy(CoB)2,0.0
Ho(CoB)2,0.02400000000000002
HoCo3B2,0.0
Er(CoB)2,0.0
ErCo3B2,0.0
TmCo3B2,0.0
YbCoB4,0.0
YbCo3B2,0
Lu2CoB6,0.0
LuCo3B2,0.0
HfCo3B2,0.0
Co(BW)3,0.0
Co21(B3W)2,0.0
Co(BW)2,0.0
CoBW,0.0
Co21(ReB3)2,0.0
Th2CoB10,0.0
U2(Co7B2)3,0.0
UCo3B2,0.0
U3Co7B2,0.0
Zn3(Ni10B3)2,0.0
Ga3(Ni10B3)2,0
Ni8Ge2B3,0.0
Sr(Ni2B)6,0.0
YNi4B,0.0
Zr2(Ni7B2)3,0.0
NbNiB,0.0
Ni(BMo)2,0.0
In2(Ni7B2)3,0.024699999999999278
Ni21(SnB3)2,0.026499999999998636
Ni21(B3Sb)2,0.0
Ba(Ni2B)6,0.0
La2Ni5B4,0.0
La(Ni2B)6,0
LaNi4B,0
Ce(Ni2B)6,0.0
Ce2NiB10,0.0
PrNiB4,0.02519999999999989
Nd2Ni5B4,0.0
NdNi4B,0
Nd2NiB10,0.0968
Sm3Ni7B2,0.0
SmNiB4,0.0
Eu(Ni2B)6,0
Gd3Ni19B10,0
GdNiB4,0.0
Tb(NiB)2,0
TbNiB4,0.0
Tb(Ni2B)6,0.0
TbNi4B,0.0
Tb3Ni13B2,0.0
Dy3Ni13B2,0.0
Dy3Ni7B2,0.0
Ho(NiB)2,0
HoNi4B,0
Ho2(Ni5B3)3,0.005399999999999849
Ho2(Ni2B)5,0.03359999999999985
Ho4NiB14,0.02149999999999963
ErNi7B3,0
ErNi4B,0.0
Er3Ni7B2,0.0
ErNiB4,0.0
Er2(NiB2)3,0.0
TmNi4B,0.0
Tm2(Ni7B2)3,0.04679999999999929
Tm3Ni7B2,0.0
Yb2(Ni5B3)3,0.0
Yb3Ni7B2,0.0
Yb3Ni13B2,0
Lu2(NiB2)3,0.0
LuNiB4,0.0
Lu3Ni7B2,0
Lu5Ni19B6,0.0
TaNiB2,0.0
Th2NiB10,0.0
UNiB4,0.0
U2(Ni7B2)3,0.0
CuBSe2,1.4842000000000004
CuBIr,0.0
Zn5B3Rh7,0.0
Zn2BIr2,0.0
ZnB3Ir4,0.0
Zn(BIr)2,0.04079999999999995
Ga8BIr4,0.0
Ga3B4Pt9,0.0
Rb3BAs2,1.2949
Cs3BAs2,1.4870999999999999
Rb2B2Se7,1.7001
Rb4(BSe)9,2.1943
CsBSe3,1.7009999999999998
Ba7B4Se13,2.1147
Ba(BSe3)2,1.6958000000000002
Ba2B4Se13,1.3581000000000003
Tl2B2Se7,1.2811
Tl3BSe3,1.226
Y4BBr6,0
Cs(BBr)6,2.7979
La4B4Br5,0.0
Tb10B2Br15,0
Tb4BBr6,0.009400000000000297
Tb16B4Br23,0.008199999999999985
Sr2B8Ru7,0.0
Sr2B4Rh5,0
Sr(BRh)2,0.0
Sr3(B3Rh4)2,0.0
Sr5(B5Rh7)2,0.0
Sr(BIr)2,0.0
YB7Mo3,0.0
YB4Mo,0.28219999999999956
Y(BRu)4,0.0
YB2Ru3,0.0
YB2Rh3,0
YB4Rh,0.0
YBRh3,0.0
Y(BRh)4,0.0
Y3B7W,0.0
Y3ReB7,0.0
Y2ReB6,0.0
YReB4,0.18629999999999924
YB4Os,0.0
Y(BIr)4,0.0
YB2Ir3,0.0
Y(BIr)2,0.0
YBPt2,0.0
Zr6BI12,0.0
HfNbB4,0.0
DyB4Mo,0.2845000000000004
HoB7Mo3,0.0
ErB3Mo,0.0
Hf9BMo4,0.0
ThB4Mo,0.0
U5(B12Mo5)2,0.009999999999999787
La(BRu)4,0.0
La3(B3Ru4)2,0.0
Ce(BRu)2,0.0
CeB2Ru3,0.0
Pr(BRu)2,0.0
NdB2Ru3,0.0
SmB2Ru3,0.0
Sm(BRu)2,0
GdB2Ru3,0.03310000000000013
TbB2Ru3,0.0
TbB4Ru,0.09419999999999984
DyB2Ru3,0.0
DyB4Ru,0.07380000000000031
HoB4Ru,0.0
HoB2Ru3,0.0
ErB2Ru3,0.0
TmB2Ru3,0.0
TmB4Ru,0.0
YbB2Ru3,0.0
YbB4Ru,0.0
LuB2Ru3,0.0
Lu(BRu)4,0.0
LuB2Ru,0.0
ThB2Ru3,0.0
UB2Ru3,0.0
U(BRu)4,0.0
Sn5(BRh3)2,0.0
Sn4BRh6,0
Ba(BRh)2,0.0
LaB2Rh3,0.0
La2B4Rh5,0
LaBRh3,0.0
CeBRh3,0.0
PrB2Rh3,0.0
PrBRh3,0.0
NdBRh3,0.0
NdB2Rh3,0.0
SmB2Rh3,0.0
SmBRh3,0.0
Eu2B4Rh5,0
Eu3(B3Rh4)2,0
EuB2Rh3,0.012900000000000134
GdB2Rh3,0.03330000000000055
GdBRh3,0.03139999999999965
TbBRh3,0.0
DyB2Rh3,0
DyBRh3,0.0
HoB2Rh3,0
HoBRh3,0.0
ErB4Rh,0.0
ErBRh3,0.0
TmBRh3,0.0
TmB4Rh,0
YbB2Rh3,0
YbBRh3,0.0
LuBRh3,0.0
HfBRh3,0.0
YbBPd3,0.0
BIrPd,0.0
In5B4Ir9,0.0
Sn4B3Ir7,0.0
Sn5(BIr3)2,0.0
Ta4BTe8,0.0
Cs(BI)6,1.7666000000000002
Ba(BIr)2,0.0
Ba7(BIr)12,0.0
La2Re3B7,0.04449999999999932
La(BIr)4,0.0
LaB2Ir3,0.0
LaBPt2,0.0
CeReB4,0.0
Ce(BIr)2,0.0
CeB2Ir3,0.0
Ce2B2Ir5,0.0
CeBPt4,0.0
CeBPt3,0.0
Pr2(ReB2)3,0.0
Pr(BOs)2,0.0
PrB2Ir3,0.0
PrBPt4,0.0
PrBPt3,0.0
Nd(BOs)4,0.0
NdB2Ir3,0
Nd(BIr)4,0.0
NdBPt3,0.0
NdBPt2,0.0
Sm2(ReB2)3,0.0
Sm(BOs)2,0
Eu2B5Os3,0.0
Eu(BIr)4,0.03829999999999956
Eu(BIr)2,0.012600000000000833
Tb3ReB7,0.0
TbB2Ir3,0
Tb(BIr)4,0.04780000000000051
DyB2Ir3,0
HoB4W,0.27140000000000075
Ho3ReB7,0.0
HoReB4,0.0
ErB2Ir3,0.0
Tm3ReB7,0.044800000000000395
TmB4Os,0.02829999999999977
YbB4Os,0.04329999999999945
YbB2Ir3,0
LuB4Os,0.0
LuB2Ir3,0
HfB4Ir3,0.0
UB4W,0.007999999999999119
UReB3,0.0
UB2Os3,0.0
ThB2Ir3,0.0
UB2Ir3,0.0
NaC2N3,3.5755
Na2CN2,3.0386999999999995
MgCN2,3.759
Si2CN4,4.3687000000000005
CNCl,3.7683999999999997
KC2N3,3.7414
K2CN2,3.1452999999999998
CaCN2,3.5804
Ca4CN4,1.7906999999999997
ZnCN2,3.4511
RbC2N3,3.6271
SrCN2,3.2055999999999996
Sr4CN4,1.2186
CdCN2,2.3070000000000004
La(C2N3)3,3.5544000000000002
Pr(C2N3)3,3.5795
Nd(C2N3)3,3.5983
Sm2(CN2)3,2.4814
Yb2(CN2)3,0
Lu2(CN2)3,4.173900000000001
Tl2CN2,1.8920000000000003
PbCN2,1.7030999999999996
Na2CO3,3.8437
MgCO3,4.9603
Al4CO4,3.8248
K2CO3,3.6392
CaCO3,4.999499999999999
MnCO3,3.4614000000000003
CoCO3,2.3971999999999998
NiCO3,3.4031000000000002
ZnCO3,3.5639
RbCO3,3.9416
RbCO2,4.245699999999999
Rb2CO3,3.2778
SrCO3,4.425400000000001
Ag2CO3,0.6150000000000002
CdCO3,2.6226000000000003
Cs2CO3,3.6172000000000004
CsCO2,4.1438
BaCO3,4.3837
La2CO5,3.932999999999999
EuCO3,0.32450000000000045
Dy2CO5,4.4368
YbCO3,4.1307
Tl2CO3,2.9022000000000006
PbCO3,3.3293
Pb2CO4,3.4126999999999996
Bi2CO5,2.2747
Gd2CF2,0.7328000000000001
Ho2CF2,1.1355000000000004
MgCo3C,0.0
MgNi3C,0.0
Sc3AlC,0.0
Sc(AlC)3,0.028900000000000148
Ti2AlC,0.0
Ti3AlC,0.0
Ti3AlC2,0.0
AlV2C,0
AlCr2C,0.0
Mn3AlC,0.0
AlFe3C,0.0
Y3AlC,0.0
Zr2Al3C4,0.0
Zr4(AlC2)3,0
Zr3Al3C5,0.0
Nb3AlC2,0.0
Nb2AlC,0.0
Sm3AlC,0.0
Gd3AlC,0
Tb3AlC,0.0
Tb(AlC)3,0.0
Dy3AlC,0.0
Ho(AlC)3,0.0
Ho3AlC,0.0
Er3AlC,0.0
Tm(AlC)3,0.05750000000000011
Lu(AlC)3,0.15270000000000028
Hf2Al3C4,0.0
Hf3Al3C5,0.0
Ta2AlC,0
Ta4AlC3,0.0
Ta3AlC2,0.0
Th(AlC)4,0.0
Th2Al2C3,0.0
U2Al3C4,0.0
U(AlC)3,0.0
Ti5Si3C,0.0
Ti3SiC2,0.0
U3(SiC)2,0.0
V4P2C,0.0
V2PC,0.0
Nb2PC,0.0
La2PC,0.0
Ti2CS,0.0
Zr2CS,0.0
Hf2CS,0.0
Ta2CS2,0.0
Ca3C3Cl2,1.2768000000000002
Sc2CCl2,0.8824000000000001
Sc7(CCl5)2,0
Sc5CCl8,0.0
Ti6CCl14,0.9476999999999998
Zr6CCl14,1.2812
La2C2Cl,0.0
La5C2Cl9,1.6330999999999998
La2CCl,0.0
La4C2Cl5,0.005899999999999572
Ce3CCl5,0.0019999999999997797
Ce8C8Cl5,0.0
Pr3CCl5,2.3972999999999995
Pr4C2Cl5,0.007299999999999862
Gd2CCl,0.0
Gd6C3Cl5,9.999999999976694e-05
Gd2CCl2,0.4887999999999999
Gd5(C2Cl)3,0
Gd3CCl3,0.0
Lu2CCl2,1.0343999999999998
W6CCl18,1.1546
K2PtC2,0.9817
Ca4Ni3C5,0.0
ScCrC2,0.0
Sc2CrC3,0.0
Sc3FeC4,0.0
ScCoC2,0.0
ScCo3C,0.0
Sc3CoC4,0.012900000000000134
Sc3NiC4,0
Sc3GaC,0.0
Sc7CBr12,0.10050000000000026
ScRu3C,0
Sc3RuC4,0.0
ScRh3C,0.0
Sc3InC,0.0
Sc3SnC,0.0
Sc7CI12,0.0
Sc2CI3,0.5682999999999998
Sc6C2I11,0.01540000000000008
Sc5Re2C7,0.0
Sc3OsC4,0.0
Sc3IrC4,0.0
Sc3TlC,0.0
Sc3PbC,0.0
Ti3Zn3C,0.0
Ti2GaC,0.0
Ti2GeC,0.0
Ti2CdC,0.0
Ti3InC,0.0
Ti2InC,0.0
Ti3SnC2,0.0
Ti2SnC,0.0
Ti3TlC,0.0
Ti2PbC,0.0
V2GeC,0.0
V2AsC,0.0
V3AsC,0.0
UVC2,0.0
Cr2GaC,0.0
Y2Cr2C3,0
Cr21(MoC3)2,0.0
Tb2Cr2C3,0
Dy2Cr2C3,0
Ho2Cr2C3,0.0
Tm2Cr2C3,0
Yb2Cr2C3,0.0
Lu2Cr2C3,0
Cr21(WC3)2,0.0
U(CrC)4,0.0
Mn3GaC,0.0
Mn3Mo3C,0.0
Gd3(MnC3)2,0.0
Tb3(MnC3)2,0.0
Dy12(MnC3)5,0.0
Er2MnC4,0
Mn3W3C,0.0
SmFeC2,0
GdFeC2,0
TbFeC2,0
Dy2Fe14C,0.0034999999999998366
DyFeC2,0
HoFeC2,0
Ho2Fe14C,0.013600000000000279
Er2FeC4,0.0
Er2Fe14C,0.0
ErFeC2,0
Tm2Fe14C,0.01330000000000009
Tm2FeC4,0.0
LuFeC2,0
Lu2Fe14C,0.0
Fe6W6C,0.0
ZnCo3C,0.0
YCoC,0.0
YCoC2,0.0
CeCoC2,0.0
PrCoC2,0.0
NdCoC2,0.0
SmCoC2,0
GdCoC,0.03310000000000013
GdCoC2,0
TbCoC,0.0
TbCoC2,0.0
DyCoC,0.0
DyCoC2,0.0
HoCoC,0.0
HoCoC2,0.0
ErCoC2,0.0
ErCoC,0.0
TmCoC2,0.0
TmCoC,0.0
LuCoC,0.0
LuCoC2,0
ThCoC2,0
PuCoC2,0
Nb4Ni2C,0.0
Ni2Mo4C,0.0
Ni6Mo6C,0
La2Ni5C3,0.0
LaNiC2,0.07939999999999969
PrNiC2,0
NdNiC2,0
SmNiC2,0
Gd4Ni13C4,0
TbNiC2,0
DyNiC2,0
Ho4Ni13C4,0.0054000000000007375
HoNiC2,0
ErNiC2,0
Er4Ni13C4,0.0
TmNiC2,0
Yb11(Ni10C)6,0.0
Yb4Ni13C4,0.0
LuNiC2,0
Lu4Ni13C4,0.0
Ta4Ni2C,0.07270000000000021
Ni2W4C,0.0
PuNiC2,0
Zr3Zn3C,0.0
Hf3Zn3C,0.0
Y3GaC,0.0
Ta2GaC,0
Nb2AsC,0.0
YCBr,0.0
La5C2Br9,1.7523999999999997
La3CBr5,2.2338000000000005
La3C2Br3,0.036900000000000155
La4C2Br5,0.00140000000000029
Ce4C2Br5,0.0005000000000006111
Ce4C4Br3,0
Pr10C4Br15,0.0
Pr2CBr,0.0
Pr5(CBr4)2,0.6061000000000001
GdCBr,0.0
Gd2CBr,0.0
TbCBr,0.016799999999999926
Tb2CBr,0
Tb5C2Br9,0.7649999999999999
Dy5C2Br9,0.7994000000000001
Er5C2Br9,0.8853000000000002
Th6CBr14,0.6522000000000001
Rb2PtC2,1.1361999999999999
YRh3C,0.0
Y3InC,0.0
Y3SnC,0.0
YCI,0.0
Y4CI5,0.0
Y5C2I9,0.6358999999999999
Y6C2I7,0.032399999999999984
Y2ReC2,0.0
Y3TlC,0.0
Y3PbC,0.0
ZrRu3C,0.0
Zr2InC,0.0
Zr2SnC,0.0
Zr6CI14,0.7934999999999999
Zr2TlC,0
Nb2InC,0.0
